STATE,COUNTY,STNAME,CTYNAME,year_col,population,year,date
13,273,Georgia,Terrell County,POPESTIMATE2021,8924,2021,2021-01-01
13,275,Georgia,Thomas County,POPESTIMATE2021,45818,2021,2021-01-01
13,277,Georgia,Tift County,POPESTIMATE2021,41082,2021,2021-01-01
13,279,Georgia,Toombs County,POPESTIMATE2021,26847,2021,2021-01-01
13,281,Georgia,Towns County,POPESTIMATE2021,12880,2021,2021-01-01
13,283,Georgia,Treutlen County,POPESTIMATE2021,6365,2021,2021-01-01
13,285,Georgia,Troup County,POPESTIMATE2021,69518,2021,2021-01-01
13,287,Georgia,Turner County,POPESTIMATE2021,8919,2021,2021-01-01
13,289,Georgia,Twiggs County,POPESTIMATE2021,7881,2021,2021-01-01
13,291,Georgia,Union County,POPESTIMATE2021,25552,2021,2021-01-01
13,293,Georgia,Upson County,POPESTIMATE2021,27689,2021,2021-01-01
13,295,Georgia,Walker County,POPESTIMATE2021,68417,2021,2021-01-01
13,297,Georgia,Walton County,POPESTIMATE2021,99814,2021,2021-01-01
13,299,Georgia,Ware County,POPESTIMATE2021,35545,2021,2021-01-01
13,301,Georgia,Warren County,POPESTIMATE2021,5208,2021,2021-01-01
13,303,Georgia,Washington County,POPESTIMATE2021,19758,2021,2021-01-01
13,305,Georgia,Wayne County,POPESTIMATE2021,30220,2021,2021-01-01
13,307,Georgia,Webster County,POPESTIMATE2021,2362,2021,2021-01-01
13,309,Georgia,Wheeler County,POPESTIMATE2021,7737,2021,2021-01-01
13,311,Georgia,White County,POPESTIMATE2021,28389,2021,2021-01-01
13,313,Georgia,Whitfield County,POPESTIMATE2021,102712,2021,2021-01-01
13,315,Georgia,Wilcox County,POPESTIMATE2021,8737,2021,2021-01-01
13,317,Georgia,Wilkes County,POPESTIMATE2021,9489,2021,2021-01-01
13,319,Georgia,Wilkinson County,POPESTIMATE2021,8786,2021,2021-01-01
13,321,Georgia,Worth County,POPESTIMATE2021,20565,2021,2021-01-01
15,0,Hawaii,Hawaii,POPESTIMATE2021,1446745,2021,2021-01-01
15,1,Hawaii,Hawaii County,POPESTIMATE2021,203875,2021,2021-01-01
15,3,Hawaii,Honolulu County,POPESTIMATE2021,1004163,2021,2021-01-01
15,5,Hawaii,Kalawao County,POPESTIMATE2021,81,2021,2021-01-01
15,7,Hawaii,Kauai County,POPESTIMATE2021,73829,2021,2021-01-01
15,9,Hawaii,Maui County,POPESTIMATE2021,164797,2021,2021-01-01
16,0,Idaho,Idaho,POPESTIMATE2021,1904537,2021,2021-01-01
16,1,Idaho,Ada County,POPESTIMATE2021,513025,2021,2021-01-01
16,3,Idaho,Adams County,POPESTIMATE2021,4623,2021,2021-01-01
16,5,Idaho,Bannock County,POPESTIMATE2021,88515,2021,2021-01-01
16,7,Idaho,Bear Lake County,POPESTIMATE2021,6567,2021,2021-01-01
16,9,Idaho,Benewah County,POPESTIMATE2021,9895,2021,2021-01-01
16,11,Idaho,Bingham County,POPESTIMATE2021,48929,2021,2021-01-01
16,13,Idaho,Blaine County,POPESTIMATE2021,24782,2021,2021-01-01
16,15,Idaho,Boise County,POPESTIMATE2021,8133,2021,2021-01-01
16,17,Idaho,Bonner County,POPESTIMATE2021,49633,2021,2021-01-01
16,19,Idaho,Bonneville County,POPESTIMATE2021,128064,2021,2021-01-01
16,21,Idaho,Boundary County,POPESTIMATE2021,12620,2021,2021-01-01
16,23,Idaho,Butte County,POPESTIMATE2021,2666,2021,2021-01-01
16,25,Idaho,Camas County,POPESTIMATE2021,1137,2021,2021-01-01
16,27,Idaho,Canyon County,POPESTIMATE2021,243710,2021,2021-01-01
16,29,Idaho,Caribou County,POPESTIMATE2021,7109,2021,2021-01-01
16,31,Idaho,Cassia County,POPESTIMATE2021,25244,2021,2021-01-01
16,33,Idaho,Clark County,POPESTIMATE2021,793,2021,2021-01-01
16,35,Idaho,Clearwater County,POPESTIMATE2021,8925,2021,2021-01-01
16,37,Idaho,Custer County,POPESTIMATE2021,4446,2021,2021-01-01
16,39,Idaho,Elmore County,POPESTIMATE2021,28978,2021,2021-01-01
16,41,Idaho,Franklin County,POPESTIMATE2021,14670,2021,2021-01-01
16,43,Idaho,Fremont County,POPESTIMATE2021,13591,2021,2021-01-01
16,45,Idaho,Gem County,POPESTIMATE2021,19802,2021,2021-01-01
16,47,Idaho,Gooding County,POPESTIMATE2021,15793,2021,2021-01-01
16,49,Idaho,Idaho County,POPESTIMATE2021,17059,2021,2021-01-01
16,51,Idaho,Jefferson County,POPESTIMATE2021,32201,2021,2021-01-01
16,53,Idaho,Jerome County,POPESTIMATE2021,24738,2021,2021-01-01
16,55,Idaho,Kootenai County,POPESTIMATE2021,180058,2021,2021-01-01
16,57,Idaho,Latah County,POPESTIMATE2021,40400,2021,2021-01-01
16,59,Idaho,Lemhi County,POPESTIMATE2021,8160,2021,2021-01-01
16,61,Idaho,Lewis County,POPESTIMATE2021,3690,2021,2021-01-01
16,63,Idaho,Lincoln County,POPESTIMATE2021,5285,2021,2021-01-01
16,65,Idaho,Madison County,POPESTIMATE2021,54092,2021,2021-01-01
16,67,Idaho,Minidoka County,POPESTIMATE2021,21944,2021,2021-01-01
16,69,Idaho,Nez Perce County,POPESTIMATE2021,42500,2021,2021-01-01
16,71,Idaho,Oneida County,POPESTIMATE2021,4605,2021,2021-01-01
16,73,Idaho,Owyhee County,POPESTIMATE2021,12356,2021,2021-01-01
16,75,Idaho,Payette County,POPESTIMATE2021,26386,2021,2021-01-01
16,77,Idaho,Power County,POPESTIMATE2021,7975,2021,2021-01-01
16,79,Idaho,Shoshone County,POPESTIMATE2021,13615,2021,2021-01-01
16,81,Idaho,Teton County,POPESTIMATE2021,12273,2021,2021-01-01
16,83,Idaho,Twin Falls County,POPESTIMATE2021,92394,2021,2021-01-01
16,85,Idaho,Valley County,POPESTIMATE2021,12256,2021,2021-01-01
16,87,Idaho,Washington County,POPESTIMATE2021,10900,2021,2021-01-01
17,0,Illinois,Illinois,POPESTIMATE2021,12690341,2021,2021-01-01
17,1,Illinois,Adams County,POPESTIMATE2021,65064,2021,2021-01-01
17,3,Illinois,Alexander County,POPESTIMATE2021,5025,2021,2021-01-01
17,5,Illinois,Bond County,POPESTIMATE2021,16623,2021,2021-01-01
17,7,Illinois,Boone County,POPESTIMATE2021,53173,2021,2021-01-01
17,9,Illinois,Brown County,POPESTIMATE2021,6432,2021,2021-01-01
17,11,Illinois,Bureau County,POPESTIMATE2021,32959,2021,2021-01-01
17,13,Illinois,Calhoun County,POPESTIMATE2021,4395,2021,2021-01-01
17,15,Illinois,Carroll County,POPESTIMATE2021,15702,2021,2021-01-01
17,17,Illinois,Cass County,POPESTIMATE2021,12790,2021,2021-01-01
17,19,Illinois,Champaign County,POPESTIMATE2021,206605,2021,2021-01-01
17,21,Illinois,Christian County,POPESTIMATE2021,33703,2021,2021-01-01
17,23,Illinois,Clark County,POPESTIMATE2021,15352,2021,2021-01-01
17,25,Illinois,Clay County,POPESTIMATE2021,13163,2021,2021-01-01
17,27,Illinois,Clinton County,POPESTIMATE2021,36882,2021,2021-01-01
17,29,Illinois,Coles County,POPESTIMATE2021,46802,2021,2021-01-01
17,31,Illinois,Cook County,POPESTIMATE2021,5180919,2021,2021-01-01
17,33,Illinois,Crawford County,POPESTIMATE2021,18684,2021,2021-01-01
17,35,Illinois,Cumberland County,POPESTIMATE2021,10352,2021,2021-01-01
17,37,Illinois,DeKalb County,POPESTIMATE2021,100482,2021,2021-01-01
17,39,Illinois,De Witt County,POPESTIMATE2021,15403,2021,2021-01-01
17,41,Illinois,Douglas County,POPESTIMATE2021,19694,2021,2021-01-01
17,43,Illinois,DuPage County,POPESTIMATE2021,926848,2021,2021-01-01
17,45,Illinois,Edgar County,POPESTIMATE2021,16576,2021,2021-01-01
17,47,Illinois,Edwards County,POPESTIMATE2021,6084,2021,2021-01-01
17,49,Illinois,Effingham County,POPESTIMATE2021,34508,2021,2021-01-01
17,51,Illinois,Fayette County,POPESTIMATE2021,21438,2021,2021-01-01
17,53,Illinois,Ford County,POPESTIMATE2021,13479,2021,2021-01-01
17,55,Illinois,Franklin County,POPESTIMATE2021,37459,2021,2021-01-01
17,57,Illinois,Fulton County,POPESTIMATE2021,33275,2021,2021-01-01
17,59,Illinois,Gallatin County,POPESTIMATE2021,4895,2021,2021-01-01
17,61,Illinois,Greene County,POPESTIMATE2021,11847,2021,2021-01-01
17,63,Illinois,Grundy County,POPESTIMATE2021,52959,2021,2021-01-01
17,65,Illinois,Hamilton County,POPESTIMATE2021,7913,2021,2021-01-01
17,67,Illinois,Hancock County,POPESTIMATE2021,17376,2021,2021-01-01
17,69,Illinois,Hardin County,POPESTIMATE2021,3635,2021,2021-01-01
17,71,Illinois,Henderson County,POPESTIMATE2021,6306,2021,2021-01-01
17,73,Illinois,Henry County,POPESTIMATE2021,48911,2021,2021-01-01
17,75,Illinois,Iroquois County,POPESTIMATE2021,26775,2021,2021-01-01
17,77,Illinois,Jackson County,POPESTIMATE2021,52604,2021,2021-01-01
17,79,Illinois,Jasper County,POPESTIMATE2021,9193,2021,2021-01-01
17,81,Illinois,Jefferson County,POPESTIMATE2021,36889,2021,2021-01-01
17,83,Illinois,Jersey County,POPESTIMATE2021,21349,2021,2021-01-01
17,85,Illinois,Jo Daviess County,POPESTIMATE2021,21972,2021,2021-01-01
17,87,Illinois,Johnson County,POPESTIMATE2021,13472,2021,2021-01-01
17,89,Illinois,Kane County,POPESTIMATE2021,516292,2021,2021-01-01
17,91,Illinois,Kankakee County,POPESTIMATE2021,106605,2021,2021-01-01
17,93,Illinois,Kendall County,POPESTIMATE2021,135015,2021,2021-01-01
17,95,Illinois,Knox County,POPESTIMATE2021,49310,2021,2021-01-01
17,97,Illinois,Lake County,POPESTIMATE2021,712570,2021,2021-01-01
17,99,Illinois,LaSalle County,POPESTIMATE2021,109160,2021,2021-01-01
17,101,Illinois,Lawrence County,POPESTIMATE2021,15228,2021,2021-01-01
17,103,Illinois,Lee County,POPESTIMATE2021,34195,2021,2021-01-01
17,105,Illinois,Livingston County,POPESTIMATE2021,35769,2021,2021-01-01
17,107,Illinois,Logan County,POPESTIMATE2021,27979,2021,2021-01-01
17,109,Illinois,McDonough County,POPESTIMATE2021,26880,2021,2021-01-01
17,111,Illinois,McHenry County,POPESTIMATE2021,311543,2021,2021-01-01
17,113,Illinois,McLean County,POPESTIMATE2021,171109,2021,2021-01-01
17,115,Illinois,Macon County,POPESTIMATE2021,102597,2021,2021-01-01
17,117,Illinois,Macoupin County,POPESTIMATE2021,44492,2021,2021-01-01
17,119,Illinois,Madison County,POPESTIMATE2021,264867,2021,2021-01-01
17,121,Illinois,Marion County,POPESTIMATE2021,37379,2021,2021-01-01
17,123,Illinois,Marshall County,POPESTIMATE2021,11668,2021,2021-01-01
17,125,Illinois,Mason County,POPESTIMATE2021,12830,2021,2021-01-01
17,127,Illinois,Massac County,POPESTIMATE2021,13946,2021,2021-01-01
17,129,Illinois,Menard County,POPESTIMATE2021,12167,2021,2021-01-01
17,131,Illinois,Mercer County,POPESTIMATE2021,15580,2021,2021-01-01
17,133,Illinois,Monroe County,POPESTIMATE2021,35004,2021,2021-01-01
17,135,Illinois,Montgomery County,POPESTIMATE2021,28082,2021,2021-01-01
17,137,Illinois,Morgan County,POPESTIMATE2021,32646,2021,2021-01-01
17,139,Illinois,Moultrie County,POPESTIMATE2021,14561,2021,2021-01-01
17,141,Illinois,Ogle County,POPESTIMATE2021,51464,2021,2021-01-01
17,143,Illinois,Peoria County,POPESTIMATE2021,179638,2021,2021-01-01
17,145,Illinois,Perry County,POPESTIMATE2021,21014,2021,2021-01-01
17,147,Illinois,Piatt County,POPESTIMATE2021,16757,2021,2021-01-01
17,149,Illinois,Pike County,POPESTIMATE2021,14621,2021,2021-01-01
17,151,Illinois,Pope County,POPESTIMATE2021,3758,2021,2021-01-01
17,153,Illinois,Pulaski County,POPESTIMATE2021,5075,2021,2021-01-01
17,155,Illinois,Putnam County,POPESTIMATE2021,5588,2021,2021-01-01
17,157,Illinois,Randolph County,POPESTIMATE2021,30204,2021,2021-01-01
17,159,Illinois,Richland County,POPESTIMATE2021,15767,2021,2021-01-01
17,161,Illinois,Rock Island County,POPESTIMATE2021,142923,2021,2021-01-01
17,163,Illinois,St. Clair County,POPESTIMATE2021,254958,2021,2021-01-01
17,165,Illinois,Saline County,POPESTIMATE2021,23316,2021,2021-01-01
17,167,Illinois,Sangamon County,POPESTIMATE2021,195371,2021,2021-01-01
17,169,Illinois,Schuyler County,POPESTIMATE2021,6831,2021,2021-01-01
17,171,Illinois,Scott County,POPESTIMATE2021,4849,2021,2021-01-01
17,173,Illinois,Shelby County,POPESTIMATE2021,20862,2021,2021-01-01
17,175,Illinois,Stark County,POPESTIMATE2021,5284,2021,2021-01-01
17,177,Illinois,Stephenson County,POPESTIMATE2021,44062,2021,2021-01-01
17,179,Illinois,Tazewell County,POPESTIMATE2021,130412,2021,2021-01-01
17,181,Illinois,Union County,POPESTIMATE2021,16921,2021,2021-01-01
17,183,Illinois,Vermilion County,POPESTIMATE2021,73164,2021,2021-01-01
17,185,Illinois,Wabash County,POPESTIMATE2021,11208,2021,2021-01-01
17,187,Illinois,Warren County,POPESTIMATE2021,16585,2021,2021-01-01
17,189,Illinois,Washington County,POPESTIMATE2021,13640,2021,2021-01-01
17,191,Illinois,Wayne County,POPESTIMATE2021,15956,2021,2021-01-01
17,193,Illinois,White County,POPESTIMATE2021,13758,2021,2021-01-01
17,195,Illinois,Whiteside County,POPESTIMATE2021,55302,2021,2021-01-01
17,197,Illinois,Will County,POPESTIMATE2021,699176,2021,2021-01-01
17,199,Illinois,Williamson County,POPESTIMATE2021,66883,2021,2021-01-01
17,201,Illinois,Winnebago County,POPESTIMATE2021,283333,2021,2021-01-01
17,203,Illinois,Woodford County,POPESTIMATE2021,38220,2021,2021-01-01
18,0,Indiana,Indiana,POPESTIMATE2021,6813798,2021,2021-01-01
18,1,Indiana,Adams County,POPESTIMATE2021,35991,2021,2021-01-01
18,3,Indiana,Allen County,POPESTIMATE2021,389163,2021,2021-01-01
18,5,Indiana,Bartholomew County,POPESTIMATE2021,82729,2021,2021-01-01
18,7,Indiana,Benton County,POPESTIMATE2021,8686,2021,2021-01-01
18,9,Indiana,Blackford County,POPESTIMATE2021,12041,2021,2021-01-01
18,11,Indiana,Boone County,POPESTIMATE2021,73080,2021,2021-01-01
18,13,Indiana,Brown County,POPESTIMATE2021,15592,2021,2021-01-01
18,15,Indiana,Carroll County,POPESTIMATE2021,20525,2021,2021-01-01
18,17,Indiana,Cass County,POPESTIMATE2021,37558,2021,2021-01-01
18,19,Indiana,Clark County,POPESTIMATE2021,122895,2021,2021-01-01
18,21,Indiana,Clay County,POPESTIMATE2021,26394,2021,2021-01-01
18,23,Indiana,Clinton County,POPESTIMATE2021,32983,2021,2021-01-01
18,25,Indiana,Crawford County,POPESTIMATE2021,10491,2021,2021-01-01
18,27,Indiana,Daviess County,POPESTIMATE2021,33396,2021,2021-01-01
18,29,Indiana,Dearborn County,POPESTIMATE2021,50875,2021,2021-01-01
18,31,Indiana,Decatur County,POPESTIMATE2021,26353,2021,2021-01-01
18,33,Indiana,DeKalb County,POPESTIMATE2021,43395,2021,2021-01-01
18,35,Indiana,Delaware County,POPESTIMATE2021,112057,2021,2021-01-01
18,37,Indiana,Dubois County,POPESTIMATE2021,43565,2021,2021-01-01
18,39,Indiana,Elkhart County,POPESTIMATE2021,207054,2021,2021-01-01
18,41,Indiana,Fayette County,POPESTIMATE2021,23381,2021,2021-01-01
18,43,Indiana,Floyd County,POPESTIMATE2021,80595,2021,2021-01-01
18,45,Indiana,Fountain County,POPESTIMATE2021,16480,2021,2021-01-01
18,47,Indiana,Franklin County,POPESTIMATE2021,22889,2021,2021-01-01
18,49,Indiana,Fulton County,POPESTIMATE2021,20412,2021,2021-01-01
18,51,Indiana,Gibson County,POPESTIMATE2021,32965,2021,2021-01-01
18,53,Indiana,Grant County,POPESTIMATE2021,66188,2021,2021-01-01
18,55,Indiana,Greene County,POPESTIMATE2021,30862,2021,2021-01-01
18,57,Indiana,Hamilton County,POPESTIMATE2021,357620,2021,2021-01-01
18,59,Indiana,Hancock County,POPESTIMATE2021,81891,2021,2021-01-01
18,61,Indiana,Harrison County,POPESTIMATE2021,39805,2021,2021-01-01
18,63,Indiana,Hendricks County,POPESTIMATE2021,179800,2021,2021-01-01
18,65,Indiana,Henry County,POPESTIMATE2021,49024,2021,2021-01-01
18,67,Indiana,Howard County,POPESTIMATE2021,83650,2021,2021-01-01
18,69,Indiana,Huntington County,POPESTIMATE2021,36788,2021,2021-01-01
18,71,Indiana,Jackson County,POPESTIMATE2021,46224,2021,2021-01-01
18,73,Indiana,Jasper County,POPESTIMATE2021,33165,2021,2021-01-01
18,75,Indiana,Jay County,POPESTIMATE2021,20282,2021,2021-01-01
18,77,Indiana,Jefferson County,POPESTIMATE2021,33117,2021,2021-01-01
18,79,Indiana,Jennings County,POPESTIMATE2021,27513,2021,2021-01-01
18,81,Indiana,Johnson County,POPESTIMATE2021,164394,2021,2021-01-01
18,83,Indiana,Knox County,POPESTIMATE2021,35976,2021,2021-01-01
18,85,Indiana,Kosciusko County,POPESTIMATE2021,80237,2021,2021-01-01
18,87,Indiana,LaGrange County,POPESTIMATE2021,40527,2021,2021-01-01
18,89,Indiana,Lake County,POPESTIMATE2021,499257,2021,2021-01-01
18,91,Indiana,LaPorte County,POPESTIMATE2021,112513,2021,2021-01-01
18,93,Indiana,Lawrence County,POPESTIMATE2021,45066,2021,2021-01-01
18,95,Indiana,Madison County,POPESTIMATE2021,130841,2021,2021-01-01
18,97,Indiana,Marion County,POPESTIMATE2021,971543,2021,2021-01-01
18,99,Indiana,Marshall County,POPESTIMATE2021,46160,2021,2021-01-01
18,101,Indiana,Martin County,POPESTIMATE2021,9804,2021,2021-01-01
18,103,Indiana,Miami County,POPESTIMATE2021,35999,2021,2021-01-01
18,105,Indiana,Monroe County,POPESTIMATE2021,140176,2021,2021-01-01
18,107,Indiana,Montgomery County,POPESTIMATE2021,38057,2021,2021-01-01
18,109,Indiana,Morgan County,POPESTIMATE2021,72275,2021,2021-01-01
18,111,Indiana,Newton County,POPESTIMATE2021,13820,2021,2021-01-01
18,113,Indiana,Noble County,POPESTIMATE2021,47392,2021,2021-01-01
18,115,Indiana,Ohio County,POPESTIMATE2021,5994,2021,2021-01-01
18,117,Indiana,Orange County,POPESTIMATE2021,19806,2021,2021-01-01
18,119,Indiana,Owen County,POPESTIMATE2021,21514,2021,2021-01-01
18,121,Indiana,Parke County,POPESTIMATE2021,16486,2021,2021-01-01
18,123,Indiana,Perry County,POPESTIMATE2021,19334,2021,2021-01-01
18,125,Indiana,Pike County,POPESTIMATE2021,12170,2021,2021-01-01
18,127,Indiana,Porter County,POPESTIMATE2021,174551,2021,2021-01-01
18,129,Indiana,Posey County,POPESTIMATE2021,25165,2021,2021-01-01
18,131,Indiana,Pulaski County,POPESTIMATE2021,12360,2021,2021-01-01
18,133,Indiana,Putnam County,POPESTIMATE2021,37043,2021,2021-01-01
18,135,Indiana,Randolph County,POPESTIMATE2021,24409,2021,2021-01-01
18,137,Indiana,Ripley County,POPESTIMATE2021,29015,2021,2021-01-01
18,139,Indiana,Rush County,POPESTIMATE2021,16679,2021,2021-01-01
18,141,Indiana,St. Joseph County,POPESTIMATE2021,272286,2021,2021-01-01
18,143,Indiana,Scott County,POPESTIMATE2021,24422,2021,2021-01-01
18,145,Indiana,Shelby County,POPESTIMATE2021,45101,2021,2021-01-01
18,147,Indiana,Spencer County,POPESTIMATE2021,19841,2021,2021-01-01
18,149,Indiana,Starke County,POPESTIMATE2021,23373,2021,2021-01-01
18,151,Indiana,Steuben County,POPESTIMATE2021,34702,2021,2021-01-01
18,153,Indiana,Sullivan County,POPESTIMATE2021,20777,2021,2021-01-01
18,155,Indiana,Switzerland County,POPESTIMATE2021,9869,2021,2021-01-01
18,157,Indiana,Tippecanoe County,POPESTIMATE2021,187423,2021,2021-01-01
18,159,Indiana,Tipton County,POPESTIMATE2021,15394,2021,2021-01-01
18,161,Indiana,Union County,POPESTIMATE2021,7018,2021,2021-01-01
18,163,Indiana,Vanderburgh County,POPESTIMATE2021,180165,2021,2021-01-01
18,165,Indiana,Vermillion County,POPESTIMATE2021,15435,2021,2021-01-01
18,167,Indiana,Vigo County,POPESTIMATE2021,106116,2021,2021-01-01
18,169,Indiana,Wabash County,POPESTIMATE2021,30893,2021,2021-01-01
18,171,Indiana,Warren County,POPESTIMATE2021,8449,2021,2021-01-01
18,173,Indiana,Warrick County,POPESTIMATE2021,64657,2021,2021-01-01
18,175,Indiana,Washington County,POPESTIMATE2021,28138,2021,2021-01-01
18,177,Indiana,Wayne County,POPESTIMATE2021,66435,2021,2021-01-01
18,179,Indiana,Wells County,POPESTIMATE2021,28154,2021,2021-01-01
18,181,Indiana,White County,POPESTIMATE2021,24643,2021,2021-01-01
18,183,Indiana,Whitley County,POPESTIMATE2021,34470,2021,2021-01-01
19,0,Iowa,Iowa,POPESTIMATE2021,3197944,2021,2021-01-01
19,1,Iowa,Adair County,POPESTIMATE2021,7524,2021,2021-01-01
19,3,Iowa,Adams County,POPESTIMATE2021,3638,2021,2021-01-01
19,5,Iowa,Allamakee County,POPESTIMATE2021,13968,2021,2021-01-01
19,7,Iowa,Appanoose County,POPESTIMATE2021,12269,2021,2021-01-01
19,9,Iowa,Audubon County,POPESTIMATE2021,5645,2021,2021-01-01
19,11,Iowa,Benton County,POPESTIMATE2021,25738,2021,2021-01-01
19,13,Iowa,Black Hawk County,POPESTIMATE2021,130576,2021,2021-01-01
19,15,Iowa,Boone County,POPESTIMATE2021,26761,2021,2021-01-01
19,17,Iowa,Bremer County,POPESTIMATE2021,25118,2021,2021-01-01
19,19,Iowa,Buchanan County,POPESTIMATE2021,20703,2021,2021-01-01
19,21,Iowa,Buena Vista County,POPESTIMATE2021,20790,2021,2021-01-01
19,23,Iowa,Butler County,POPESTIMATE2021,14348,2021,2021-01-01
19,25,Iowa,Calhoun County,POPESTIMATE2021,9895,2021,2021-01-01
19,27,Iowa,Carroll County,POPESTIMATE2021,20740,2021,2021-01-01
19,29,Iowa,Cass County,POPESTIMATE2021,13089,2021,2021-01-01
19,31,Iowa,Cedar County,POPESTIMATE2021,18436,2021,2021-01-01
19,33,Iowa,Cerro Gordo County,POPESTIMATE2021,42761,2021,2021-01-01
19,35,Iowa,Cherokee County,POPESTIMATE2021,11535,2021,2021-01-01
19,37,Iowa,Chickasaw County,POPESTIMATE2021,11883,2021,2021-01-01
19,39,Iowa,Clarke County,POPESTIMATE2021,9756,2021,2021-01-01
19,41,Iowa,Clay County,POPESTIMATE2021,16454,2021,2021-01-01
19,43,Iowa,Clayton County,POPESTIMATE2021,17053,2021,2021-01-01
19,45,Iowa,Clinton County,POPESTIMATE2021,46483,2021,2021-01-01
19,47,Iowa,Crawford County,POPESTIMATE2021,16232,2021,2021-01-01
19,49,Iowa,Dallas County,POPESTIMATE2021,104174,2021,2021-01-01
19,51,Iowa,Davis County,POPESTIMATE2021,9150,2021,2021-01-01
19,53,Iowa,Decatur County,POPESTIMATE2021,7668,2021,2021-01-01
19,55,Iowa,Delaware County,POPESTIMATE2021,17553,2021,2021-01-01
19,57,Iowa,Des Moines County,POPESTIMATE2021,38506,2021,2021-01-01
19,59,Iowa,Dickinson County,POPESTIMATE2021,17868,2021,2021-01-01
19,61,Iowa,Dubuque County,POPESTIMATE2021,98854,2021,2021-01-01
19,63,Iowa,Emmet County,POPESTIMATE2021,9334,2021,2021-01-01
19,65,Iowa,Fayette County,POPESTIMATE2021,19295,2021,2021-01-01
19,67,Iowa,Floyd County,POPESTIMATE2021,15465,2021,2021-01-01
